task_id,warehouse_id,clusterization_id,cluster_id,order_id,transport_type
1,6,5,11,44,car
1,6,5,11,45,car
1,6,5,11,47,car
1,6,5,12,43,car
1,6,5,12,46,car
1,1,6,1,3,car
1,1,6,1,8,car
1,1,6,1,5,car
1,1,6,1,1,car
1,1,6,1,7,car
1,1,6,2,4,car
1,1,6,2,6,car
1,1,6,2,2,car
1,2,6,3,13,car
1,2,6,3,10,car
1,2,6,3,9,car
1,2,6,3,14,car
1,2,6,3,15,car
1,2,6,4,12,car
1,2,6,4,16,car
1,2,6,4,11,car
1,3,6,5,18,car
1,3,6,5,23,car
1,3,6,5,21,car
1,3,6,5,17,car
1,3,6,5,19,car
1,3,6,6,20,car
1,3,6,6,22,car
1,4,6,7,28,car
1,4,6,7,30,car
1,4,6,7,29,car
1,4,6,7,25,car
1,4,6,7,27,car
1,4,6,8,24,car
1,4,6,8,26,car
1,5,6,9,40,car
1,5,6,9,33,car
1,5,6,9,34,car
1,5,6,9,35,car
1,5,6,9,38,car
1,5,6,10,37,car
1,5,6,10,39,car
1,5,6,10,31,car
1,5,6,10,36,car
1,5,6,10,32,car
1,6,6,11,47,car
1,6,6,11,41,car
1,6,6,11,46,car
1,6,6,11,45,car
1,6,6,11,42,car
1,6,6,12,43,car
1,6,6,12,44,car
1,1,7,1,2,car
1,1,7,1,1,car
1,1,7,1,4,car
1,1,7,1,6,car
1,1,7,1,3,car
1,1,7,2,5,car
1,1,7,2,7,car
1,1,7,2,8,car
1,2,7,3,16,car
1,2,7,3,9,car
1,2,7,3,15,car
1,2,7,3,10,car
1,2,7,3,14,car
1,2,7,4,12,car
1,2,7,4,13,car
1,2,7,4,11,car
1,3,7,5,18,car
1,3,7,5,19,car
1,3,7,5,20,car
1,3,7,5,23,car
1,3,7,5,21,car
1,3,7,6,17,car
1,3,7,6,22,car
1,4,7,7,24,car
1,4,7,7,27,car
1,4,7,7,30,car
1,4,7,7,26,car
1,4,7,7,25,car
1,4,7,8,28,car
1,4,7,8,29,car
1,5,7,9,39,car
1,5,7,9,40,car
1,5,7,9,34,car
1,5,7,9,31,car
1,5,7,9,32,car
1,5,7,10,38,car
1,5,7,10,33,car
1,5,7,10,35,car
1,5,7,10,37,car
1,5,7,10,36,car
1,6,7,11,41,car
1,6,7,11,45,car
1,6,7,11,42,car
1,6,7,11,46,car
1,6,7,11,43,car
1,6,7,12,44,car
1,6,7,12,47,car
1,1,8,1,5,car
1,1,8,1,1,car
1,1,8,1,6,car
1,1,8,1,2,car
1,1,8,1,4,car
1,1,8,2,3,car
1,1,8,2,7,car
1,1,8,2,8,car
1,2,8,3,11,car
1,2,8,3,9,car
1,2,8,3,16,car
1,2,8,3,12,car
1,2,8,3,15,car
1,2,8,4,10,car
1,2,8,4,14,car
1,2,8,4,13,car
1,3,8,5,20,car
1,3,8,5,17,car
1,3,8,5,19,car
1,3,8,5,21,car
1,3,8,5,22,car
1,3,8,6,23,car
1,3,8,6,18,car
1,4,8,7,25,car
1,4,8,7,28,car
1,4,8,7,24,car
1,4,8,7,26,car
1,4,8,7,29,car
1,4,8,8,27,car
1,4,8,8,30,car
1,5,8,9,33,car
1,5,8,9,40,car
1,5,8,9,39,car
1,5,8,9,37,car
1,5,8,9,35,car
1,5,8,10,31,car
1,5,8,10,36,car
1,5,8,10,34,car
1,5,8,10,38,car
1,5,8,10,32,car
1,6,8,11,47,car
1,6,8,11,45,car
1,6,8,11,43,car
1,6,8,11,44,car
1,6,8,11,41,car
1,6,8,12,42,car
1,6,8,12,46,car
1,1,9,1,6,car
1,1,9,1,4,car
1,1,9,1,8,car
1,1,9,1,7,car
1,1,9,1,2,car
1,1,9,2,3,car
1,1,9,2,1,car
1,1,9,2,5,car
1,2,9,3,14,car
1,2,9,3,16,car
1,2,9,3,13,car
1,2,9,3,15,car
1,2,9,3,9,car
1,2,9,4,12,car
1,2,9,4,11,car
1,2,9,4,10,car
1,3,9,5,19,car
1,3,9,5,17,car
1,3,9,5,20,car
1,3,9,5,22,car
1,3,9,5,18,car
1,3,9,6,23,car
1,3,9,6,21,car
1,4,9,7,29,car
1,4,9,7,27,car
1,4,9,7,24,car
1,4,9,7,28,car
1,4,9,7,30,car
1,4,9,8,26,bike
1,4,9,8,25,bike
1,5,9,9,32,car
1,5,9,9,33,car
1,5,9,9,37,car
1,5,9,9,39,car
1,5,9,9,31,car
1,5,9,10,36,car
1,5,9,10,40,car
1,5,9,10,34,car
1,5,9,10,35,car
1,5,9,10,38,car
1,6,9,11,44,car
1,6,9,11,46,car
1,6,9,11,42,car
1,6,9,11,47,car
1,6,9,11,43,car
1,6,9,12,41,car
1,6,9,12,45,car
1,1,10,1,4,car
1,1,10,1,5,car
1,1,10,1,1,car
1,1,10,1,3,car
1,1,10,1,7,car
1,1,10,2,2,bike
1,1,10,2,8,bike
1,1,10,2,6,bike
1,2,10,3,13,car
1,2,10,3,16,car
1,2,10,3,14,car
1,2,10,3,10,car
1,2,10,3,12,car
1,2,10,4,15,car
1,2,10,4,9,car
1,2,10,4,11,car
1,3,10,5,17,car
1,3,10,5,20,car
1,3,10,5,19,car
1,3,10,5,18,car
1,3,10,5,23,car
1,3,10,6,21,car
1,3,10,6,22,car
1,4,10,7,30,car
1,4,10,7,27,car
1,4,10,7,26,car
1,4,10,7,29,car
1,4,10,7,28,car
1,4,10,8,24,car
1,4,10,8,25,car
1,5,10,9,33,car
1,5,10,9,37,car
1,5,10,9,34,car
1,5,10,9,39,car
1,5,10,9,32,car
1,5,10,10,31,car
1,5,10,10,38,car
1,5,10,10,36,car
1,5,10,10,35,car
1,5,10,10,40,car
1,6,10,11,42,car
1,6,10,11,44,car
1,6,10,11,43,car
1,6,10,11,41,car
1,6,10,11,45,car
1,6,10,12,47,foot
1,6,10,12,46,foot
1,1,11,1,8,car
1,1,11,1,5,car
1,1,11,1,7,car
1,1,11,1,3,car
1,1,11,1,1,car
1,1,11,2,2,car
1,1,11,2,6,car
1,1,11,2,4,car
1,2,11,3,14,car
1,2,11,3,9,car
1,2,11,3,11,car
1,2,11,3,13,car
1,2,11,3,16,car
1,2,11,4,15,car
1,2,11,4,12,car
1,2,11,4,10,car
1,3,11,5,21,car
1,3,11,5,17,car
1,3,11,5,19,car
1,3,11,5,18,car
1,3,11,5,20,car
1,3,11,6,23,car
1,3,11,6,22,car
1,4,11,7,26,car
1,4,11,7,28,car
1,4,11,7,30,car
1,4,11,7,25,car
1,4,11,7,29,car
1,4,11,8,27,car
1,4,11,8,24,car
1,5,11,9,34,bike
1,5,11,9,36,bike
1,5,11,9,31,bike
1,5,11,9,39,bike
1,5,11,9,32,bike
1,5,11,10,40,car
1,5,11,10,33,car
1,5,11,10,37,car
1,5,11,10,38,car
1,5,11,10,35,car
1,6,11,11,45,car
1,6,11,11,46,car
1,6,11,11,42,car
1,6,11,11,41,car
1,6,11,11,43,car
1,6,11,12,44,car
1,6,11,12,47,car
1,1,12,1,3,bike
1,1,12,1,6,bike
1,1,12,1,7,bike
1,1,12,1,1,bike
1,1,12,1,4,bike
1,1,12,2,2,car
1,1,12,2,5,car
1,1,12,2,8,car
1,2,12,3,13,car
1,2,12,3,15,car
1,2,12,3,12,car
1,2,12,3,11,car
1,2,12,3,9,car
1,2,12,4,14,bike
1,2,12,4,10,bike
1,2,12,4,16,bike
1,3,12,5,23,car
1,3,12,5,19,car
1,3,12,5,22,car
1,3,12,5,20,car
1,3,12,5,21,car
1,3,12,6,18,car
1,3,12,6,17,car
1,4,12,7,26,car
1,4,12,7,27,car
1,4,12,7,30,car
1,4,12,7,24,car
1,4,12,7,29,car
1,4,12,8,28,car
1,4,12,8,25,car
1,5,12,9,37,car
1,5,12,9,39,car
1,5,12,9,36,car
1,5,12,9,33,car
1,5,12,9,31,car
1,5,12,10,34,car
1,5,12,10,32,car
1,5,12,10,35,car
1,5,12,10,40,car
1,5,12,10,38,car
1,6,12,11,43,car
1,6,12,11,47,car
1,6,12,11,46,car
1,6,12,11,42,car
1,6,12,11,41,car
1,6,12,12,45,bike
1,6,12,12,44,bike
1,1,13,1,5,car
1,1,13,1,8,car
1,1,13,1,1,car
1,1,13,1,7,car
1,1,13,1,6,car
1,1,13,2,4,car
1,1,13,2,3,car
1,1,13,2,2,car
1,2,13,3,16,car
1,2,13,3,11,car
1,2,13,3,15,car
1,2,13,3,9,car
1,2,13,3,13,car
1,2,13,4,12,car
1,2,13,4,14,car
1,2,13,4,10,car
1,3,13,5,18,car
1,3,13,5,23,car
1,3,13,5,22,car
1,3,13,5,17,car
1,3,13,5,19,car
1,3,13,6,21,car
1,3,13,6,20,car
1,4,13,7,24,car
1,4,13,7,28,car
1,4,13,7,29,car
1,4,13,7,25,car
1,4,13,7,26,car
1,4,13,8,27,car
1,4,13,8,30,car
1,5,13,9,35,car
1,5,13,9,36,car
1,5,13,9,31,car
1,5,13,9,38,car
1,5,13,9,40,car
1,5,13,10,34,car
1,5,13,10,39,car
1,5,13,10,33,car
1,5,13,10,32,car
1,5,13,10,37,car
1,6,13,11,46,car
1,6,13,11,43,car
1,6,13,11,45,car
1,6,13,11,41,car
1,6,13,11,44,car
1,6,13,12,42,foot
1,6,13,12,47,foot
1,1,14,1,8,car
1,1,14,1,5,car
1,1,14,1,7,car
1,1,14,1,6,car
1,1,14,1,3,car
1,1,14,2,4,car
1,1,14,2,2,car
1,1,14,2,1,car
1,2,14,3,12,car
1,2,14,3,14,car
1,2,14,3,15,car
1,2,14,3,9,car
1,2,14,3,16,car
1,2,14,4,10,car
1,2,14,4,11,car
1,2,14,4,13,car
1,3,14,5,21,car
1,3,14,5,23,car
1,3,14,5,19,car
1,3,14,5,22,car
1,3,14,5,18,car
1,3,14,6,17,car
1,3,14,6,20,car
1,4,14,7,25,car
1,4,14,7,26,car
1,4,14,7,24,car
1,4,14,7,27,car
1,4,14,7,30,car
1,4,14,8,28,bike
1,4,14,8,29,bike
1,5,14,9,38,car
1,5,14,9,31,car
1,5,14,9,40,car
1,5,14,9,39,car
1,5,14,9,34,car
1,5,14,10,33,bike
1,5,14,10,32,bike
1,5,14,10,35,bike
1,5,14,10,36,bike
1,5,14,10,37,bike
1,6,14,11,42,car
1,6,14,11,47,car
1,6,14,11,46,car
1,6,14,11,45,car
1,6,14,11,44,car
1,6,14,12,43,car
1,6,14,12,41,car
1,1,15,1,6,car
1,1,15,1,7,car
1,1,15,1,8,car
1,1,15,1,4,car
1,1,15,1,2,car
1,1,15,2,1,car
1,1,15,2,5,car
1,1,15,2,3,car
1,2,15,3,12,car
1,2,15,3,15,car
1,2,15,3,10,car
1,2,15,3,13,car
1,2,15,3,16,car
1,2,15,4,14,car
1,2,15,4,9,car
1,2,15,4,11,car
1,3,15,5,18,bike
1,3,15,5,19,bike
1,3,15,5,22,bike
1,3,15,5,20,bike
1,3,15,5,21,bike
1,3,15,6,17,car
1,3,15,6,23,car
1,4,15,7,26,car
1,4,15,7,24,car
1,4,15,7,29,car
1,4,15,7,28,car
1,4,15,7,25,car
1,4,15,8,30,car
1,4,15,8,27,car
1,5,15,9,31,car
1,5,15,9,35,car
1,5,15,9,39,car
1,5,15,9,36,car
1,5,15,9,40,car
1,5,15,10,34,car
1,5,15,10,38,car
1,5,15,10,37,car
1,5,15,10,32,car
1,5,15,10,33,car
1,6,15,11,47,car
1,6,15,11,42,car
1,6,15,11,43,car
1,6,15,11,41,car
1,6,15,11,44,car
1,6,15,12,46,car
1,6,15,12,45,car
1,1,16,1,1,bike
1,1,16,1,6,bike
1,1,16,1,7,bike
1,1,16,1,2,bike
1,1,16,1,4,bike
1,1,16,2,5,car
1,1,16,2,8,car
1,1,16,2,3,car
1,2,16,3,12,car
1,2,16,3,10,car
1,2,16,3,15,car
1,2,16,3,9,car
1,2,16,3,16,car
1,2,16,4,11,car
1,2,16,4,13,car
1,2,16,4,14,car
1,3,16,5,19,car
1,3,16,5,20,car
1,3,16,5,22,car
1,3,16,5,21,car
1,3,16,5,17,car
1,3,16,6,23,car
1,3,16,6,18,car
1,4,16,7,30,car
1,4,16,7,24,car
1,4,16,7,26,car
1,4,16,7,29,car
1,4,16,7,27,car
1,4,16,8,25,car
1,4,16,8,28,car
1,5,16,9,36,bike
1,5,16,9,31,bike
1,5,16,9,37,bike
1,5,16,9,33,bike
1,5,16,9,39,bike
1,5,16,10,32,car
1,5,16,10,38,car
1,5,16,10,40,car
1,5,16,10,35,car
1,5,16,10,34,car
1,6,16,11,42,car
1,6,16,11,46,car
1,6,16,11,45,car
1,6,16,11,41,car
1,6,16,11,44,car
1,6,16,12,43,car
1,6,16,12,47,car
1,1,17,1,3,car
1,1,17,1,7,car
1,1,17,1,2,car
1,1,17,1,1,car
1,1,17,1,6,car
1,1,17,2,5,bike
1,1,17,2,4,bike
1,1,17,2,8,bike
1,2,17,3,10,car
1,2,17,3,11,car
1,2,17,3,12,car
1,2,17,3,13,car
1,2,17,3,15,car
1,2,17,4,16,car
1,2,17,4,14,car
1,2,17,4,9,car
1,3,17,5,18,car
1,3,17,5,21,car
1,3,17,5,23,car
1,3,17,5,19,car
1,3,17,5,20,car
1,3,17,6,22,car
1,3,17,6,17,car
1,4,17,7,26,car
1,4,17,7,30,car
1,4,17,7,24,car
1,4,17,7,29,car
1,4,17,7,27,car
1,4,17,8,25,bike
1,4,17,8,28,bike
1,5,17,9,33,car
1,5,17,9,34,car
1,5,17,9,37,car
1,5,17,9,32,car
1,5,17,9,39,car
1,5,17,10,31,bike
1,5,17,10,40,bike
1,5,17,10,35,bike
1,5,17,10,36,bike
1,5,17,10,38,bike
1,6,17,11,41,car
1,6,17,11,42,car
1,6,17,11,43,car
1,6,17,11,46,car
1,6,17,11,45,car
1,6,17,12,47,car
1,6,17,12,44,car
1,1,18,1,2,bike
1,1,18,1,7,bike
1,1,18,1,6,bike
1,1,18,1,3,bike
1,1,18,1,1,bike
1,1,18,2,8,car
1,1,18,2,4,car
1,1,18,2,5,car
1,2,18,3,11,car
1,2,18,3,13,car
1,2,18,3,15,car
1,2,18,3,12,car
1,2,18,3,14,car
1,2,18,4,9,car
1,2,18,4,10,car
1,2,18,4,16,car
1,3,18,5,23,car
1,3,18,5,18,car
1,3,18,5,17,car
1,3,18,5,19,car
1,3,18,5,21,car
1,3,18,6,20,car
1,3,18,6,22,car
1,4,18,7,24,car
1,4,18,7,30,car
1,4,18,7,25,car
1,4,18,7,27,car
1,4,18,7,29,car
1,4,18,8,26,car
1,4,18,8,28,car
1,5,18,9,37,car
1,5,18,9,38,car
1,5,18,9,39,car
1,5,18,9,34,car
1,5,18,9,31,car
1,5,18,10,32,car
1,5,18,10,33,car
1,5,18,10,35,car
1,5,18,10,40,car
1,5,18,10,36,car
1,6,18,11,47,bike
1,6,18,11,42,bike
1,6,18,11,46,bike
1,6,18,11,44,bike
1,6,18,11,45,bike
1,6,18,12,43,car
1,6,18,12,41,car
1,1,19,1,1,bike
1,1,19,1,7,bike
1,1,19,1,2,bike
1,1,19,1,6,bike
1,1,19,1,3,bike
1,1,19,2,5,bike
1,1,19,2,4,bike
1,1,19,2,8,bike
1,2,19,3,15,car
1,2,19,3,10,car
1,2,19,3,11,car
1,2,19,3,9,car
1,2,19,3,16,car
1,2,19,4,14,car
1,2,19,4,12,car
1,2,19,4,13,car
1,3,19,5,19,car
1,3,19,5,18,car
1,3,19,5,23,car
1,3,19,5,20,car
1,3,19,5,21,car
1,3,19,6,22,car
1,3,19,6,17,car
1,4,19,7,29,car
1,4,19,7,24,car
1,4,19,7,27,car
1,4,19,7,30,car
1,4,19,7,25,car
1,4,19,8,26,car
1,4,19,8,28,car
1,5,19,9,35,car
1,5,19,9,34,car
1,5,19,9,39,car
1,5,19,9,32,car
1,5,19,9,38,car
1,5,19,10,31,car
1,5,19,10,36,car
1,5,19,10,40,car
1,5,19,10,37,car
1,5,19,10,33,car
1,6,19,11,43,bike
1,6,19,11,42,bike
1,6,19,11,41,bike
1,6,19,11,44,bike
1,6,19,11,46,bike
1,6,19,12,47,car
1,6,19,12,45,car
1,1,20,1,1,car
1,1,20,1,8,car
1,1,20,1,3,car
1,1,20,1,5,car
1,1,20,1,7,car
1,1,20,2,4,car
1,1,20,2,6,car
1,1,20,2,2,car
1,2,20,3,9,car
1,2,20,3,13,car
1,2,20,3,16,car
1,2,20,3,14,car
1,2,20,3,15,car
1,2,20,4,11,car
1,2,20,4,12,car
1,2,20,4,10,car
1,3,20,5,17,car
1,3,20,5,18,car
1,3,20,5,23,car
1,3,20,5,21,car
1,3,20,5,20,car
1,3,20,6,19,car
1,3,20,6,22,car
1,4,20,7,26,car
1,4,20,7,29,car
1,4,20,7,24,car
1,4,20,7,30,car
1,4,20,7,25,car
1,4,20,8,28,car
1,4,20,8,27,car
1,5,20,9,37,car
1,5,20,9,31,car
1,5,20,9,33,car
1,5,20,9,39,car
1,5,20,9,35,car
1,5,20,10,36,bike
1,5,20,10,34,bike
1,5,20,10,38,bike
1,5,20,10,40,bike
1,5,20,10,32,bike
1,6,20,11,42,car
1,6,20,11,47,car
1,6,20,11,43,car
1,6,20,11,41,car
1,6,20,11,44,car
1,6,20,12,45,car
1,6,20,12,46,car
1,1,21,1,4,car
1,1,21,1,2,car
1,1,21,1,1,car
1,1,21,1,5,car
1,1,21,1,6,car
1,1,21,2,8,car
1,1,21,2,7,car
1,1,21,2,3,car
1,2,21,3,11,car
1,2,21,3,12,car
1,2,21,3,10,car
1,2,21,3,15,car
1,2,21,3,14,car
1,2,21,4,9,car
1,2,21,4,13,car
1,2,21,4,16,car
1,3,21,5,21,car
1,3,21,5,19,car
1,3,21,5,22,car
1,3,21,5,23,car
1,3,21,5,17,car
1,3,21,6,20,car
1,3,21,6,18,car
1,4,21,7,29,bike
1,4,21,7,30,bike
1,4,21,7,26,bike
1,4,21,7,25,bike
1,4,21,7,27,bike
1,4,21,8,24,car
1,4,21,8,28,car
1,5,21,9,40,car
1,5,21,9,32,car
1,5,21,9,37,car
1,5,21,9,39,car
1,5,21,9,36,car
1,5,21,10,34,car
1,5,21,10,38,car
1,5,21,10,33,car
1,5,21,10,35,car
1,5,21,10,31,car
1,6,21,11,44,car
1,6,21,11,42,car
1,6,21,11,45,car
1,6,21,11,46,car
1,6,21,11,43,car
1,6,21,12,47,car
1,6,21,12,41,car
1,1,22,1,4,car
1,1,22,1,7,car
1,1,22,1,2,car
1,1,22,1,5,car
1,1,22,1,8,car
1,1,22,2,3,car
1,1,22,2,6,car
1,1,22,2,1,car
1,2,22,3,13,car
1,2,22,3,16,car
1,2,22,3,12,car
1,2,22,3,15,car
1,2,22,3,14,car
1,2,22,4,11,car
1,2,22,4,10,car
1,2,22,4,9,car
1,3,22,5,20,car
1,3,22,5,18,car
1,3,22,5,22,car
1,3,22,5,17,car
1,3,22,5,19,car
1,3,22,6,23,car
1,3,22,6,21,car
1,4,22,7,25,bike
1,4,22,7,29,bike
1,4,22,7,30,bike
1,4,22,7,27,bike
1,4,22,7,26,bike
1,4,22,8,24,car
1,4,22,8,28,car
1,5,22,9,37,car
1,5,22,9,39,car
1,5,22,9,33,car
1,5,22,9,31,car
1,5,22,9,32,car
1,5,22,10,34,car
1,5,22,10,40,car
1,5,22,10,36,car
1,5,22,10,38,car
1,5,22,10,35,car
1,6,22,11,43,car
1,6,22,11,45,car
1,6,22,11,44,car
1,6,22,11,47,car
1,6,22,11,42,car
1,6,22,12,46,foot
1,6,22,12,41,foot
1,1,23,1,6,bike
1,1,23,1,8,bike
1,1,23,1,7,bike
1,1,23,1,5,bike
1,1,23,1,4,bike
1,1,23,2,1,car
1,1,23,2,3,car
1,1,23,2,2,car
1,2,23,3,14,car
1,2,23,3,15,car
1,2,23,3,13,car
1,2,23,3,12,car
1,2,23,3,10,car
1,2,23,4,11,car
1,2,23,4,16,car
1,2,23,4,9,car
1,3,23,5,18,car
1,3,23,5,19,car
1,3,23,5,22,car
1,3,23,5,17,car
1,3,23,5,20,car
1,3,23,6,21,car
1,3,23,6,23,car
1,4,23,7,29,car
1,4,23,7,24,car
1,4,23,7,30,car
1,4,23,7,26,car
1,4,23,7,25,car
1,4,23,8,28,car
1,4,23,8,27,car
1,5,23,9,40,car
1,5,23,9,35,car
1,5,23,9,33,car
1,5,23,9,36,car
1,5,23,9,34,car
1,5,23,10,38,bike
1,5,23,10,32,bike
1,5,23,10,37,bike
1,5,23,10,39,bike
1,5,23,10,31,bike
1,6,23,11,42,car
1,6,23,11,46,car
1,6,23,11,41,car
1,6,23,11,44,car
1,6,23,11,47,car
1,6,23,12,45,car
1,6,23,12,43,car
1,1,24,1,8,car
1,1,24,1,2,car
1,1,24,1,6,car
1,1,24,1,3,car
1,1,24,1,5,car
1,1,24,2,1,car
1,1,24,2,7,car
1,1,24,2,4,car
1,2,24,3,15,car
1,2,24,3,13,car
1,2,24,3,11,car
1,2,24,3,10,car
1,2,24,3,9,car
1,2,24,4,14,foot
1,2,24,4,12,foot
1,2,24,4,16,foot
1,3,24,5,23,car
1,3,24,5,19,car
1,3,24,5,22,car
1,3,24,5,20,car
1,3,24,5,21,car
1,3,24,6,18,car
1,3,24,6,17,car
1,4,24,7,27,car
1,4,24,7,26,car
1,4,24,7,30,car
1,4,24,7,25,car
1,4,24,7,24,car
1,4,24,8,29,car
1,4,24,8,28,car
1,5,24,9,34,car
1,5,24,9,40,car
1,5,24,9,39,car
1,5,24,9,32,car
1,5,24,9,37,car
1,5,24,10,35,car
1,5,24,10,38,car
1,5,24,10,33,car
1,5,24,10,36,car
1,5,24,10,31,car
1,6,24,11,45,car
1,6,24,11,42,car
1,6,24,11,41,car
1,6,24,11,44,car
1,6,24,11,46,car
1,6,24,12,47,car
1,6,24,12,43,car
1,1,25,1,3,car
1,1,25,1,1,car
1,1,25,1,6,car
1,1,25,1,5,car
1,1,25,1,8,car
1,1,25,2,7,car
1,1,25,2,4,car
1,1,25,2,2,car
1,2,25,3,14,car
1,2,25,3,11,car
1,2,25,3,9,car
1,2,25,3,13,car
1,2,25,3,12,car
1,2,25,4,15,foot
1,2,25,4,10,foot
1,2,25,4,16,foot
1,3,25,5,22,car
1,3,25,5,19,car
1,3,25,5,17,car
1,3,25,5,18,car
1,3,25,5,21,car
1,3,25,6,20,car
1,3,25,6,23,car
