task_id,warehouse_id,clusterization_id,cluster_id,order_id,transport_type
1,1,9,2,4,bike
1,1,9,2,7,bike
1,2,9,3,14,bike
1,2,9,4,12,bike
1,2,9,5,10,bike
1,2,9,6,15,bike
1,2,9,7,16,bike
1,2,9,8,9,bike
1,2,9,9,11,bike
1,2,9,9,13,bike
1,3,9,10,21,bike
1,3,9,11,19,bike
1,3,9,11,20,bike
1,3,9,12,18,bike
1,3,9,12,23,bike
1,3,9,13,17,bike
1,3,9,13,22,bike
1,4,9,14,29,bike
1,4,9,15,27,bike
1,4,9,16,26,bike
1,4,9,17,25,bike
1,4,9,17,30,bike
1,4,9,18,28,bike
1,4,9,19,24,bike
1,5,9,20,38,bike
1,5,9,21,36,bike
1,5,9,22,39,bike
1,5,9,23,32,bike
1,5,9,23,37,bike
1,5,9,24,31,bike
1,5,9,24,34,bike
1,5,9,25,33,bike
1,5,9,25,35,bike
1,5,9,25,40,bike
1,6,9,26,47,bike
1,6,9,27,44,bike
1,6,9,28,42,bike
1,6,9,29,41,bike
1,6,9,29,43,bike
1,6,9,29,45,bike
1,6,9,29,46,bike
1,1,10,1,5,bike
1,1,10,1,6,bike
1,1,10,1,8,bike
1,1,10,2,1,bike
1,1,10,2,2,bike
1,1,10,2,3,bike
1,1,10,2,4,bike
1,1,10,2,7,bike
1,2,10,3,15,bike
1,2,10,4,14,bike
1,2,10,5,12,bike
1,2,10,6,10,bike
1,2,10,7,16,bike
1,2,10,8,9,bike
1,2,10,9,11,bike
1,2,10,9,13,bike
1,3,10,10,21,bike
1,3,10,11,19,bike
1,3,10,11,20,bike
1,3,10,12,18,bike
1,3,10,12,23,bike
1,3,10,13,17,bike
1,3,10,13,22,bike
1,4,10,14,29,bike
1,4,10,15,27,bike
1,4,10,16,26,bike
1,4,10,17,25,bike
1,4,10,17,30,bike
1,4,10,18,28,bike
1,4,10,19,24,bike
1,5,10,20,38,bike
1,5,10,21,36,bike
1,5,10,22,35,bike
1,5,10,23,33,bike
1,5,10,23,40,bike
1,5,10,24,39,bike
1,5,10,25,32,bike
1,5,10,25,37,bike
1,5,10,26,31,bike
1,5,10,26,34,bike
1,6,10,27,47,bike
1,6,10,28,45,bike
1,6,10,29,44,bike
1,6,10,30,42,bike
1,6,10,31,41,bike
1,6,10,31,43,bike
1,6,10,31,46,bike
1,1,11,1,5,bike
1,1,11,1,6,bike
1,1,11,1,8,bike
1,1,11,2,1,bike
1,1,11,2,2,bike
1,1,11,2,3,bike
1,1,11,2,4,bike
1,1,11,2,7,bike
1,2,11,3,16,bike
1,2,11,4,15,bike
1,2,11,5,14,bike
1,2,11,6,12,bike
1,2,11,7,10,bike
1,2,11,8,9,bike
1,2,11,9,11,bike
1,2,11,9,13,bike
1,3,11,10,22,bike
1,3,11,11,21,bike
1,3,11,12,19,bike
1,3,11,12,20,bike
1,3,11,13,18,bike
1,3,11,13,23,bike
1,3,11,14,17,bike
1,4,11,15,29,bike
1,4,11,16,27,bike
1,4,11,17,26,bike
1,4,11,18,25,bike
1,4,11,18,30,bike
1,4,11,19,28,bike
1,4,11,20,24,bike
1,5,11,21,40,bike
1,5,11,22,38,bike
1,5,11,23,36,bike
1,5,11,24,35,bike
1,5,11,25,33,bike
1,5,11,26,39,bike
1,5,11,27,32,bike
1,5,11,27,37,bike
1,5,11,28,31,bike
1,5,11,28,34,bike
1,6,11,29,47,bike
1,6,11,30,45,bike
1,6,11,31,44,bike
1,6,11,32,42,bike
1,6,11,33,41,bike
1,6,11,33,43,bike
1,6,11,33,46,bike
1,1,12,1,5,bike
1,1,12,1,6,bike
1,1,12,1,8,bike
1,1,12,2,4,bike
1,1,12,3,1,bike
1,1,12,3,2,bike
1,1,12,3,3,bike
1,1,12,3,7,bike
1,2,12,4,16,bike
1,2,12,5,15,bike
1,2,12,6,14,bike
1,2,12,7,12,bike
1,2,12,8,11,bike
1,2,12,8,13,bike
1,2,12,9,10,bike
1,2,12,10,9,bike
1,3,12,11,23,bike
1,3,12,12,22,bike
1,3,12,13,21,bike
1,3,12,14,20,bike
1,3,12,15,19,bike
1,3,12,16,18,bike
1,3,12,17,17,bike
1,4,12,18,30,bike
1,4,12,19,29,bike
1,4,12,20,28,bike
1,4,12,21,27,bike
1,4,12,22,26,bike
1,4,12,23,25,bike
1,4,12,24,24,bike
1,5,12,25,40,bike
1,5,12,26,39,bike
1,5,12,27,38,bike
1,5,12,28,36,bike
1,5,12,29,35,bike
1,5,12,30,33,bike
1,5,12,31,32,bike
1,5,12,32,31,bike
1,5,12,32,37,bike
1,5,12,33,34,bike
1,6,12,34,47,bike
1,6,12,35,45,bike
1,6,12,36,44,bike
1,6,12,37,43,bike
1,6,12,37,46,bike
1,6,12,38,42,bike
1,6,12,39,41,bike
1,1,13,1,5,car
1,1,13,1,6,car
1,1,13,1,8,car
1,1,13,2,4,car
1,1,13,3,1,car
1,1,13,3,2,car
1,1,13,3,3,car
1,1,13,3,7,car
1,2,13,4,16,car
1,2,13,5,15,car
1,2,13,6,14,car
1,2,13,7,12,car
1,2,13,8,11,car
1,2,13,8,13,car
1,2,13,9,10,car
1,2,13,10,9,car
1,3,13,11,23,car
1,3,13,12,22,car
1,3,13,13,21,car
1,3,13,14,20,car
1,3,13,15,19,car
1,3,13,16,18,car
1,3,13,17,17,car
1,4,13,18,30,car
1,4,13,19,29,car
1,4,13,20,28,car
1,4,13,21,27,car
1,4,13,22,26,car
1,4,13,23,25,car
1,4,13,24,24,car
1,5,13,25,40,car
1,5,13,26,39,car
1,5,13,27,38,car
1,5,13,28,36,car
1,5,13,29,35,car
1,5,13,30,33,car
1,5,13,31,32,car
1,5,13,32,31,car
1,5,13,32,34,car
1,5,13,32,37,car
1,6,13,33,47,car
1,6,13,34,45,car
1,6,13,35,44,car
1,6,13,36,43,car
1,6,13,36,46,car
1,6,13,37,42,car
1,6,13,38,41,car
2,1,1,1,7,car
2,1,1,2,1,car
2,1,1,2,2,car
2,1,1,2,5,car
2,1,1,2,6,car
2,1,1,2,9,car
2,1,1,3,3,car
2,1,1,3,4,car
2,1,1,3,8,car
2,2,1,4,13,car
2,2,1,4,14,car
2,2,1,4,15,car
2,2,1,4,12,car
2,2,1,4,16,car
2,2,1,5,10,car
2,2,1,5,11,car
2,3,1,6,18,car
2,3,1,6,24,car
2,3,1,6,25,car
2,3,1,7,17,car
2,3,1,7,19,car
2,3,1,7,23,car
2,3,1,8,20,car
2,3,1,8,21,car
2,3,1,8,22,car
2,4,1,9,27,car
2,4,1,9,32,car
2,4,1,10,26,car
2,4,1,10,28,car
2,4,1,10,29,car
2,4,1,10,30,car
2,4,1,10,31,car
2,5,1,11,33,car
2,5,1,11,34,car
2,5,1,11,35,car
2,5,1,11,39,car
2,5,1,12,36,car
2,5,1,12,41,car
2,5,1,13,37,car
2,5,1,13,38,car
2,5,1,13,40,car
2,1,2,1,7,car
2,1,2,2,1,car
2,1,2,2,2,car
2,1,2,2,5,car
2,1,2,2,6,car
2,1,2,2,9,car
2,1,2,3,3,car
2,1,2,3,4,car
2,1,2,3,8,car
2,2,2,4,12,car
2,2,2,4,16,car
2,2,2,5,13,car
2,2,2,5,14,car
2,2,2,5,15,car
2,2,2,5,10,car
2,2,2,5,11,car
2,3,2,6,18,car
2,3,2,6,24,car
2,3,2,6,25,car
2,3,2,7,17,car
2,3,2,7,19,car
2,3,2,7,23,car
2,3,2,8,20,car
2,3,2,8,21,car
2,3,2,8,22,car
2,4,2,9,27,car
2,4,2,9,32,car
2,4,2,10,26,car
2,4,2,10,28,car
2,4,2,10,29,car
2,4,2,10,30,car
2,4,2,10,31,car
2,5,2,11,33,car
2,5,2,11,34,car
2,5,2,11,35,car
2,5,2,11,39,car
2,5,2,12,36,car
2,5,2,12,41,car
2,5,2,13,37,car
2,5,2,13,38,car
2,5,2,13,40,car
2,1,3,1,7,car
2,1,3,2,1,car
2,1,3,2,2,car
2,1,3,2,5,car
2,1,3,2,6,car
2,1,3,2,9,car
2,1,3,3,3,car
2,1,3,3,4,car
2,1,3,3,8,car
2,2,3,4,12,car
2,2,3,4,16,car
2,2,3,5,10,car
2,2,3,5,11,car
2,2,3,5,13,car
2,2,3,5,14,car
2,2,3,5,15,car
2,3,3,6,18,car
2,3,3,6,24,car
2,3,3,6,25,car
2,3,3,7,17,car
2,3,3,7,19,car
2,3,3,7,23,car
2,3,3,8,20,car
2,3,3,8,21,car
2,3,3,8,22,car
2,4,3,9,32,car
2,4,3,10,27,car
2,4,3,11,26,car
2,4,3,11,28,car
2,4,3,11,29,car
2,4,3,11,30,car
2,4,3,11,31,car
2,5,3,12,33,car
2,5,3,12,34,car
2,5,3,12,35,car
2,5,3,12,39,car
2,5,3,13,36,car
2,5,3,13,41,car
2,5,3,14,37,car
2,5,3,14,38,car
2,5,3,14,40,car
2,1,4,1,7,car
2,1,4,2,1,car
2,1,4,2,2,car
2,1,4,2,5,car
2,1,4,2,6,car
2,1,4,2,9,car
2,1,4,3,3,car
2,1,4,3,4,car
2,1,4,3,8,car
2,2,4,4,16,car
2,2,4,5,13,car
2,2,4,5,14,car
2,2,4,5,15,car
2,2,4,6,12,car
2,2,4,7,10,car
2,2,4,7,11,car
2,3,4,8,18,car
2,3,4,8,24,car
2,3,4,8,25,car
2,3,4,9,17,car
2,3,4,9,19,car
2,3,4,9,23,car
2,3,4,10,20,car
2,3,4,10,21,car
2,3,4,10,22,car
2,4,4,11,32,car
2,4,4,12,27,car
2,4,4,13,26,car
2,4,4,13,28,car
2,4,4,13,29,car
2,4,4,13,30,car
2,4,4,13,31,car
2,5,4,14,33,car
2,5,4,14,34,car
2,5,4,14,35,car
2,5,4,14,39,car
2,5,4,15,36,car
2,5,4,15,41,car
2,5,4,16,37,car
2,5,4,16,38,car
2,5,4,16,40,car
2,1,5,1,7,car
2,1,5,2,1,car
2,1,5,2,2,car
2,1,5,2,5,car
2,1,5,2,6,car
2,1,5,2,9,car
2,1,5,3,3,car
2,1,5,3,4,car
2,1,5,3,8,car
2,2,5,4,16,car
2,2,5,5,12,car
2,2,5,6,10,car
2,2,5,6,11,car
2,2,5,6,13,car
2,2,5,6,14,car
2,2,5,6,15,car
2,3,5,7,18,car
2,3,5,7,24,car
2,3,5,7,25,car
2,3,5,8,17,car
2,3,5,8,19,car
2,3,5,8,23,car
2,3,5,9,20,car
2,3,5,9,21,car
2,3,5,9,22,car
2,4,5,10,32,car
2,4,5,11,27,car
2,4,5,12,26,car
2,4,5,12,28,car
2,4,5,12,29,car
2,4,5,12,30,car
2,4,5,12,31,car
2,5,5,13,33,car
2,5,5,13,34,car
2,5,5,13,35,car
2,5,5,13,39,car
2,5,5,14,36,car
2,5,5,14,41,car
2,5,5,15,37,car
2,5,5,15,38,car
2,5,5,15,40,car
2,1,6,1,7,car
2,1,6,2,3,car
2,1,6,2,4,car
2,1,6,2,8,car
2,1,6,3,1,car
2,1,6,3,2,car
2,1,6,3,5,car
2,1,6,3,6,car
2,1,6,3,9,car
2,2,6,4,16,car
2,2,6,5,13,car
2,2,6,5,14,car
2,2,6,5,15,car
2,2,6,6,12,car
2,2,6,7,10,car
2,2,6,7,11,car
2,3,6,8,22,car
2,3,6,9,20,car
2,3,6,9,21,car
2,3,6,10,18,car
2,3,6,10,24,car
2,3,6,10,25,car
2,3,6,11,17,car
2,3,6,11,19,car
2,3,6,11,23,car
2,4,6,12,32,car
2,4,6,13,27,car
2,4,6,14,26,car
2,4,6,14,28,car
2,4,6,14,29,car
2,4,6,14,30,car
2,4,6,14,31,car
2,5,6,15,33,car
2,5,6,15,34,car
2,5,6,15,35,car
2,5,6,15,39,car
2,5,6,16,36,car
2,5,6,16,41,car
2,5,6,17,37,car
2,5,6,17,38,car
2,5,6,17,40,car
2,1,7,1,7,car
2,1,7,2,3,car
2,1,7,2,4,car
2,1,7,2,8,car
2,1,7,3,1,car
2,1,7,3,2,car
2,1,7,3,5,car
2,1,7,3,6,car
2,1,7,3,9,car
2,2,7,4,13,car
2,2,7,4,14,car
2,2,7,4,15,car
2,2,7,4,12,car
2,2,7,4,16,car
2,2,7,5,10,car
2,2,7,5,11,car
2,3,7,6,20,car
2,3,7,6,21,car
2,3,7,7,18,car
2,3,7,7,24,car
2,3,7,7,25,car
2,3,7,8,17,car
2,3,7,8,19,car
2,3,7,8,23,car
2,3,7,8,22,car
2,4,7,9,27,car
2,4,7,9,32,car
2,4,7,10,26,car
2,4,7,10,28,car
2,4,7,10,29,car
2,4,7,10,30,car
2,4,7,10,31,car
2,5,7,11,33,car
2,5,7,11,34,car
2,5,7,11,35,car
2,5,7,11,39,car
2,5,7,12,36,car
2,5,7,12,41,car
2,5,7,13,37,car
2,5,7,13,38,car
2,5,7,13,40,car
2,1,8,1,7,car
2,1,8,2,3,car
2,1,8,2,4,car
2,1,8,2,8,car
2,1,8,3,1,car
2,1,8,3,2,car
2,1,8,3,5,car
2,1,8,3,6,car
2,1,8,3,9,car
2,2,8,4,12,car
2,2,8,4,16,car
2,2,8,5,13,car
2,2,8,5,14,car
2,2,8,5,15,car
2,2,8,5,10,car
2,2,8,5,11,car
2,3,8,6,18,car
2,3,8,6,24,car
2,3,8,6,25,car
2,3,8,6,20,car
2,3,8,6,21,car
2,3,8,7,17,car
2,3,8,7,19,car
2,3,8,7,23,car
2,3,8,7,22,car
2,4,8,8,27,car
2,4,8,8,32,car
2,4,8,9,26,car
2,4,8,9,28,car
2,4,8,9,29,car
2,4,8,9,30,car
2,4,8,9,31,car
2,5,8,10,33,car
2,5,8,10,34,car
2,5,8,10,35,car
2,5,8,10,39,car
2,5,8,11,36,car
2,5,8,11,41,car
2,5,8,12,37,car
2,5,8,12,38,car
2,5,8,12,40,car
2,1,9,1,2,car
2,1,9,1,6,car
2,1,9,1,7,car
2,1,9,1,8,car
2,1,9,2,1,car
2,1,9,2,5,car
2,1,9,2,9,car
2,1,9,2,3,car
2,1,9,2,4,car
2,2,9,3,13,car
2,2,9,3,14,car
2,2,9,3,15,car
2,2,9,3,12,car
2,2,9,3,16,car
2,2,9,4,10,car
2,2,9,4,11,car
2,3,9,5,20,car
2,3,9,5,21,car
2,3,9,6,18,car
2,3,9,6,24,car
2,3,9,6,25,car
2,3,9,7,17,car
2,3,9,7,19,car
2,3,9,7,23,car
2,3,9,7,22,car
2,4,9,8,29,car
2,4,9,8,32,car
2,4,9,9,28,car
2,4,9,9,30,car
2,4,9,9,31,car
2,4,9,9,26,car
2,4,9,9,27,car
2,5,9,10,38,car
2,5,9,10,40,car
2,5,9,11,33,car
2,5,9,11,34,car
2,5,9,11,35,car
2,5,9,11,39,car
2,5,9,12,36,car
2,5,9,12,37,car
2,5,9,12,41,car
2,1,10,1,8,car
2,1,10,2,7,car
2,1,10,3,4,car
2,1,10,4,3,car
2,1,10,5,2,car
2,1,10,5,6,car
2,1,10,6,1,car
2,1,10,6,5,car
2,1,10,6,9,car
2,2,10,7,16,car
2,2,10,8,13,car
2,2,10,8,14,car
2,2,10,8,15,car
2,2,10,9,12,car
2,2,10,10,10,car
2,2,10,10,11,car
2,3,10,11,22,car
2,3,10,12,20,car
2,3,10,12,21,car
2,3,10,13,18,car
2,3,10,13,24,car
2,3,10,13,25,car
2,3,10,14,17,car
2,3,10,14,19,car
2,3,10,14,23,car
2,4,10,15,32,car
2,4,10,16,29,car
2,4,10,17,28,car
2,4,10,17,30,car
2,4,10,17,31,car
2,4,10,18,27,car
2,4,10,19,26,car
2,5,10,20,38,car
2,5,10,20,40,car
2,5,10,21,33,car
2,5,10,21,34,car
2,5,10,21,35,car
2,5,10,21,39,car
2,5,10,22,36,car
2,5,10,22,37,car
2,5,10,22,41,car
2,1,11,1,8,bike
2,1,11,2,7,bike
2,1,11,3,4,bike
2,1,11,4,3,bike
2,1,11,5,2,bike
2,1,11,5,6,bike
2,1,11,6,1,bike
2,1,11,6,5,bike
2,1,11,6,9,bike
2,2,11,7,16,bike
2,2,11,8,13,bike
2,2,11,8,15,bike
2,2,11,9,14,bike
2,2,11,10,12,bike
2,2,11,11,10,bike
2,2,11,11,11,bike
2,3,11,12,22,bike
2,3,11,13,20,bike
2,3,11,13,21,bike
2,3,11,14,18,bike
2,3,11,14,24,bike
2,3,11,14,25,bike
2,3,11,15,17,bike
2,3,11,15,19,bike
2,3,11,15,23,bike
2,4,11,16,32,bike
2,4,11,17,29,bike
2,4,11,18,28,bike
2,4,11,19,30,bike
2,4,11,20,31,bike
2,4,11,21,27,bike
2,4,11,22,26,bike
2,5,11,23,38,bike
2,5,11,23,40,bike
2,5,11,24,33,bike
2,5,11,24,34,bike
2,5,11,24,35,bike
2,5,11,24,39,bike
2,5,11,25,36,bike
2,5,11,25,37,bike
2,5,11,25,41,bike
2,1,12,1,8,bike
2,1,12,2,7,bike
2,1,12,3,4,bike
2,1,12,4,3,bike
2,1,12,5,2,bike
2,1,12,5,6,bike
2,1,12,6,1,bike
2,1,12,6,5,bike
2,1,12,6,9,bike
2,2,12,7,16,bike
2,2,12,8,13,bike
2,2,12,8,15,bike
2,2,12,9,14,bike
2,2,12,10,12,bike
2,2,12,11,11,bike
2,2,12,12,10,bike
2,3,12,13,24,bike
2,3,12,13,25,bike
2,3,12,14,23,bike
2,3,12,15,22,bike
2,3,12,16,20,bike
2,3,12,16,21,bike
2,3,12,17,19,bike
2,3,12,18,18,bike
2,3,12,19,17,bike
2,4,12,20,32,bike
2,4,12,21,31,bike
2,4,12,22,30,bike
2,4,12,23,29,bike
2,4,12,24,28,bike
2,4,12,25,27,bike
2,4,12,26,26,bike
2,5,12,27,40,bike
2,5,12,28,38,bike
2,5,12,29,37,bike
2,5,12,30,33,bike
2,5,12,30,34,bike
2,5,12,30,35,bike
2,5,12,30,39,bike
2,5,12,31,36,bike
2,5,12,31,41,bike
2,1,13,1,8,car
2,1,13,2,7,car
2,1,13,3,4,car
2,1,13,4,3,car
2,1,13,5,2,car
2,1,13,5,6,car
2,1,13,6,1,car
2,1,13,6,5,car
2,1,13,6,9,car
2,2,13,7,16,car
2,2,13,8,13,car
2,2,13,8,14,car
2,2,13,8,15,car
2,2,13,9,12,car
2,2,13,10,11,car
2,2,13,11,10,car
2,3,13,12,24,car
2,3,13,12,25,car
2,3,13,13,23,car
2,3,13,14,22,car
2,3,13,15,20,car
2,3,13,15,21,car
2,3,13,16,19,car
2,3,13,17,18,car
2,3,13,18,17,car
2,4,13,19,32,car
2,4,13,20,31,car
